"","qb10_1","qb10_2","qb10_3","qb10_4","qb10_5","qb10_6","qb10_7","qb10_8","qb10_9","qb10_10","qb10_11","qb10_12","d10","d11","isocntry","d1","d25","d15a","uniqid","at_sexviol"
"22217",0,1,0,0,0,0,0,0,0,0,0,0,2,33,"LT",NA,2,15,370003306,1
"22218",0,0,0,0,0,0,0,0,0,1,0,0,1,30,"LT",9,2,17,370003307,0
"22219",1,1,1,1,1,1,1,0,0,0,0,0,1,54,"LT",NA,2,3,370003308,7
"22220",0,0,0,0,0,0,0,0,0,1,0,0,1,75,"LT",10,2,4,370003310,0
"22221",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"LT",5,2,3,370003312,0
"22222",0,0,0,0,0,0,0,0,0,1,0,0,1,53,"LT",5,2,17,370003316,0
"22223",0,0,0,0,0,0,0,0,0,1,0,0,2,85,"LT",3,2,4,370003317,0
"22224",0,0,0,0,0,0,0,0,0,1,0,0,1,79,"LT",2,2,4,370003319,0
"22225",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"LT",5,2,12,370003324,0
"22226",0,0,0,0,0,0,0,0,0,1,0,0,1,24,"LT",5,2,15,370003335,0
"22227",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"LT",NA,2,17,370003336,0
"22228",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"LT",NA,2,18,370003337,0
"22229",0,0,0,0,0,0,0,0,0,0,0,1,2,67,"LT",NA,2,4,370003338,0
"22230",0,0,1,0,0,0,0,0,0,0,0,0,2,71,"LT",NA,2,4,370003340,1
"22231",1,0,0,0,0,0,1,0,0,0,0,0,2,75,"LT",NA,2,4,370003344,2
"22232",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"LT",1,2,15,370003345,0
"22233",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"LT",NA,2,1,370003350,0
"22234",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"LT",3,2,4,370003351,0
"22235",1,1,0,0,0,0,0,0,0,0,0,0,2,19,"LT",NA,2,15,370003353,2
"22236",0,0,0,0,0,0,0,0,0,1,0,0,1,77,"LT",10,2,4,370003355,0
"22237",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"LT",5,2,15,370003356,0
"22238",0,1,0,1,0,0,0,0,0,0,0,0,2,34,"LT",5,3,1,370003358,2
"22239",0,1,0,1,0,0,0,0,1,0,0,0,1,20,"LT",NA,3,2,370003362,3
"22240",0,0,0,1,0,0,0,1,0,0,0,0,2,67,"LT",NA,3,4,370003376,2
"22241",0,0,0,0,0,0,0,0,0,1,0,0,2,41,"LT",NA,2,1,370003377,0
"22242",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"LT",NA,2,13,370003379,0
"22243",0,0,0,0,0,0,0,0,1,0,0,0,2,32,"LT",NA,2,17,370003383,1
"22244",0,1,0,0,0,0,1,0,0,0,0,0,2,80,"LT",5,2,4,370003384,2
"22245",0,1,0,0,0,0,1,0,0,0,0,0,2,78,"LT",2,2,4,370003386,2
"22246",0,0,0,0,0,0,0,0,0,1,0,0,1,32,"LT",5,2,17,370003391,0
"22247",0,0,0,0,0,0,0,0,0,1,0,0,2,53,"LT",NA,2,10,370003394,0
"22248",0,0,0,0,0,0,0,0,0,1,0,0,2,50,"LT",5,2,17,370003395,0
"22249",0,0,0,1,0,0,0,0,0,0,0,0,2,45,"LT",NA,2,17,370003396,1
"22250",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"LT",NA,2,1,370003397,0
"22251",1,1,0,0,0,0,0,0,0,0,0,0,2,40,"LT",5,2,15,370003400,2
"22252",0,0,1,0,0,0,0,0,0,0,0,0,2,51,"LT",5,2,12,370003405,1
"22253",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"LT",5,2,3,370003406,0
"22254",0,0,0,0,0,0,0,0,0,1,0,0,1,81,"LT",5,2,4,370003407,0
"22255",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"LT",5,2,17,370003410,0
"22256",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"LT",5,2,10,370003411,0
"22257",0,0,0,0,0,0,0,0,0,1,0,0,1,32,"LT",5,2,17,370003412,0
"22258",0,0,0,0,0,0,0,0,0,1,0,0,2,71,"LT",5,2,4,370003414,0
"22259",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"LT",5,2,4,370003415,0
"22260",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"LT",5,2,4,370003428,0
"22261",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"LT",5,2,3,370003430,0
"22262",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"LT",5,2,17,370003431,0
"22263",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"LT",5,2,4,370003432,0
"22264",1,1,1,1,0,0,0,0,0,0,0,0,1,61,"MT",1,1,4,380000011,4
"22265",0,0,0,0,0,0,0,0,0,1,0,0,2,32,"MT",4,1,12,380000012,0
"22266",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"MT",6,3,4,380000013,0
"22267",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"MT",6,2,4,380000015,0
"22268",0,0,0,0,0,0,0,0,0,1,0,0,1,27,"MT",6,3,14,380000024,0
"22269",1,0,1,0,0,0,0,0,0,0,0,0,2,60,"MT",5,1,1,380000028,2
"22270",1,1,1,0,0,0,0,0,0,0,0,0,2,69,"MT",5,1,1,380000029,3
"22271",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"MT",7,1,4,380000033,0
"22272",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"MT",NA,1,3,380000035,0
"22273",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"MT",6,1,4,380000043,0
"22274",1,0,0,0,0,0,0,1,0,0,0,0,2,45,"MT",5,1,17,380000047,2
"22275",0,0,0,0,0,0,0,0,0,1,0,0,1,16,"MT",NA,1,2,380000049,0
"22276",0,0,0,0,0,0,1,0,0,0,0,0,2,81,"MT",NA,1,1,380000051,1
"22277",0,1,0,0,0,0,0,0,0,0,0,0,1,68,"MT",1,1,4,380000052,1
"22278",0,0,0,0,0,1,0,0,0,0,0,0,2,56,"MT",2,1,4,380000054,1
"22279",1,1,1,1,0,1,1,0,0,0,0,0,2,42,"MT",5,1,12,380000055,6
"22280",0,1,0,0,0,0,1,0,0,0,0,0,1,38,"MT",NA,1,18,380000062,2
"22281",0,1,0,0,0,0,1,0,0,0,0,0,1,39,"MT",NA,1,17,380000063,2
"22282",0,1,0,1,0,0,1,1,1,0,0,0,2,54,"MT",NA,1,1,380000068,5
"22283",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"MT",8,1,1,380000081,0
"22284",1,1,0,0,0,0,0,0,0,0,0,0,2,65,"MT",5,2,1,380000085,2
"22285",1,0,0,0,0,0,0,0,0,0,0,0,2,49,"MT",5,2,15,380000086,1
"22286",0,0,0,0,0,0,0,0,0,1,0,0,2,73,"MT",8,1,1,380000088,0
"22287",0,0,0,0,0,0,0,0,0,0,0,1,1,46,"MT",NA,1,8,380000090,0
"22288",0,0,0,0,0,0,0,0,0,1,0,0,2,84,"MT",NA,1,4,380000092,0
"22289",0,0,1,1,0,0,0,1,1,0,0,0,1,37,"MT",NA,1,15,380000101,4
"22290",0,0,0,1,0,0,1,0,0,0,0,0,2,64,"MT",10,2,1,380000106,2
"22291",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"MT",NA,1,14,380000115,0
"22292",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"MT",NA,1,4,380000117,0
"22293",0,0,0,0,0,0,0,0,0,1,0,0,2,68,"MT",NA,1,1,380000122,0
"22294",1,0,0,0,0,0,0,0,0,0,0,0,1,65,"MT",NA,1,4,380000124,1
"22295",1,0,0,0,0,1,1,0,0,0,0,0,1,72,"MT",NA,1,4,380000127,3
"22296",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"MT",NA,1,1,380000128,0
"22297",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"MT",5,1,12,380000130,0
"22298",0,1,0,0,0,0,0,0,0,0,0,0,2,72,"MT",4,1,4,380000132,1
"22299",1,1,1,1,0,1,0,0,0,0,0,0,1,63,"MT",3,1,4,380000135,5
"22300",1,1,1,0,1,0,0,0,0,0,0,0,1,62,"MT",3,1,4,380000139,4
"22301",1,1,0,1,0,0,0,0,0,0,0,0,2,71,"MT",3,1,1,380000143,3
"22302",1,1,1,0,0,0,0,0,0,0,0,0,2,69,"MT",NA,1,1,380000144,3
"22303",1,1,1,1,1,1,0,0,0,0,0,0,1,65,"MT",1,1,4,380000151,6
"22304",1,0,0,0,0,0,0,0,0,0,0,0,2,54,"MT",5,1,1,380000153,1
"22305",1,1,1,0,0,1,0,0,0,0,0,0,1,46,"MT",NA,1,11,380000155,4
"22306",0,1,1,0,0,1,0,0,0,0,0,0,1,26,"MT",3,1,10,380000157,3
"22307",0,0,0,0,0,0,0,0,0,1,0,0,2,65,"MT",4,1,1,380000158,0
"22308",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"MT",4,1,1,380000162,0
"22309",0,0,0,0,0,0,0,0,0,1,0,0,1,33,"MT",4,1,13,380000168,0
"22310",0,0,0,0,0,0,0,0,0,1,0,0,2,72,"MT",6,1,4,380000169,0
"22311",0,0,0,1,0,0,0,0,0,0,0,0,2,84,"MT",NA,1,1,380000173,1
"22312",1,1,0,0,0,0,0,1,0,0,0,0,2,71,"MT",NA,3,1,380000174,3
"22313",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"MT",10,3,4,380000179,0
"22314",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"MT",NA,3,10,380000183,0
"22315",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"MT",4,1,1,380000185,0
"22316",0,1,0,0,0,0,1,0,1,0,0,0,2,62,"MT",NA,1,1,380000186,3
"22317",1,1,1,1,1,1,0,0,0,0,0,0,1,15,"MT",NA,1,2,380000188,6
"22318",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"MT",8,1,4,380000189,0
"22319",1,1,1,1,1,1,1,0,0,0,0,0,2,15,"MT",NA,1,2,380000191,7
"22320",0,0,0,1,0,0,1,0,0,0,0,0,2,71,"MT",NA,2,1,380000193,2
"22321",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"MT",NA,1,4,380000194,0
"22322",1,0,0,0,0,0,1,0,0,0,0,0,1,63,"MT",5,2,4,380000195,2
"22323",0,0,1,0,0,0,0,0,0,0,0,0,1,64,"MT",5,2,8,380000197,1
"22324",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"MT",5,2,4,380000198,0
"22325",1,1,1,0,0,0,0,0,0,0,0,0,2,63,"MT",5,1,1,380000202,3
"22326",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"MT",5,1,4,380000203,0
"22327",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"MT",NA,2,15,380000217,0
"22328",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"MT",10,1,4,380000219,0
"22329",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"MT",NA,1,13,380000220,0
"22330",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"MT",NA,1,12,380000221,0
"22331",0,0,0,0,0,0,0,0,0,1,0,0,1,38,"MT",7,1,12,380000222,0
"22332",0,0,0,0,0,0,0,0,0,1,0,0,1,64,"MT",5,1,4,380000229,0
"22333",0,0,0,0,0,0,0,0,0,1,0,0,1,23,"MT",NA,1,15,380000235,0
"22334",0,0,0,0,0,0,0,0,0,1,0,0,2,56,"MT",5,1,1,380000237,0
"22335",0,0,0,0,0,0,0,0,0,1,0,0,1,42,"MT",5,1,17,380000239,0
"22336",0,0,0,1,0,0,0,0,0,0,0,0,1,52,"MT",NA,1,10,380000241,1
"22337",0,1,0,1,0,0,0,1,0,0,0,0,1,15,"MT",7,1,2,380000246,3
"22338",0,1,1,0,0,0,1,0,0,0,0,0,2,46,"MT",1,1,1,380000247,3
"22339",0,0,0,0,0,0,0,0,0,0,0,1,2,95,"MT",5,1,1,380000265,0
"22340",1,1,1,0,1,1,1,0,0,0,0,0,2,74,"MT",5,3,4,380000269,6
"22341",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"MT",NA,3,12,380000270,0
"22342",1,1,1,1,1,1,1,0,0,0,0,0,1,17,"MT",NA,3,15,380000272,7
"22343",0,0,0,0,0,1,0,0,0,0,0,0,2,20,"MT",3,1,1,380000276,1
"22344",0,0,1,1,1,0,0,0,0,0,0,0,2,16,"MT",5,1,2,380000279,3
"22345",0,0,0,0,0,0,0,0,0,1,0,0,1,79,"MT",NA,1,4,380000281,0
"22346",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"MT",NA,1,4,380000283,0
"22347",0,1,0,0,0,0,0,0,0,0,0,0,2,38,"MT",5,3,1,380000286,1
"22348",0,0,0,0,0,0,0,0,0,1,0,0,2,19,"MT",NA,1,13,380000294,0
"22349",1,1,1,1,1,1,1,0,0,0,0,0,1,75,"MT",NA,2,4,380000298,7
"22350",0,1,0,1,1,0,0,0,0,0,0,0,2,31,"MT",NA,2,12,380000299,3
"22351",0,0,0,0,0,0,0,0,0,1,0,0,1,30,"MT",NA,2,13,380000301,0
"22352",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"MT",6,2,4,380000305,0
"22353",0,0,0,0,0,0,0,0,0,1,0,0,1,15,"MT",5,2,2,380000306,0
"22354",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"MT",7,3,4,380000313,0
"22355",1,1,0,0,0,1,0,0,0,0,0,0,2,38,"MT",5,1,1,380000315,3
"22356",0,1,1,1,0,0,1,0,0,0,0,0,1,72,"MT",NA,3,4,380000318,4
"22357",0,1,1,1,0,1,1,1,1,0,0,0,2,50,"MT",5,3,15,380000323,7
"22358",1,0,1,0,0,1,0,0,0,0,0,0,1,77,"MT",5,1,4,380000327,3
"22359",0,0,0,0,0,0,0,0,0,0,0,1,1,56,"MT",NA,1,10,380000329,0
"22360",0,0,0,0,0,0,0,0,0,1,0,0,2,87,"MT",5,1,1,380000332,0
"22361",1,1,0,0,0,0,0,0,0,0,0,0,1,72,"MT",5,1,4,380000335,2
"22362",1,0,0,0,0,1,0,0,0,0,0,0,1,67,"MT",5,2,4,380000336,2
"22363",1,0,0,0,0,0,0,0,0,0,0,0,1,54,"MT",5,1,12,380000338,1
"22364",1,1,0,0,0,0,0,0,0,0,0,0,2,50,"MT",5,1,1,380000340,2
"22365",1,0,0,0,0,0,0,0,0,0,0,0,2,24,"MT",5,2,13,380000342,1
"22366",0,0,0,1,0,0,0,0,0,0,0,0,2,65,"MT",7,3,4,380000343,1
"22367",1,0,0,0,0,0,0,0,0,0,0,0,2,69,"MT",5,1,4,380000345,1
"22368",0,0,0,0,0,1,0,0,0,0,0,0,2,79,"MT",3,2,4,380000346,1
"22369",0,0,0,0,0,0,0,0,0,1,0,0,2,38,"MT",NA,1,13,380000347,0
"22370",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"MT",10,3,15,380000353,0
"22371",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"MT",NA,1,4,380000354,0
"22372",0,0,0,0,0,0,1,0,0,0,0,0,1,61,"MT",8,1,8,380000358,1
"22373",1,1,0,1,0,0,0,0,0,0,0,0,1,74,"MT",NA,1,4,380000359,3
"22374",0,1,0,0,0,0,0,0,0,0,0,0,1,45,"MT",NA,1,12,380000360,1
"22375",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"MT",NA,1,12,380000365,0
"22376",1,1,0,1,0,0,0,0,0,0,0,0,2,55,"MT",NA,1,1,380000369,3
"22377",0,0,0,0,0,0,0,0,0,1,0,0,1,69,"MT",NA,2,4,380000373,0
"22378",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"MT",4,1,15,380000374,0
"22379",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"MT",4,3,1,380000376,0
"22380",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"MT",5,3,1,380000377,0
"22381",0,0,0,0,0,0,0,0,0,1,0,0,1,34,"MT",5,2,12,380000380,0
"22382",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"MT",5,3,11,380000382,0
"22383",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"MT",NA,3,1,380000383,0
"22384",1,1,0,0,1,0,0,0,0,0,0,0,2,46,"MT",5,2,18,380000384,3
"22385",0,0,1,1,0,0,1,0,0,0,0,0,2,21,"MT",5,2,2,380000393,3
"22386",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"MT",NA,2,1,380000395,0
"22387",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"MT",5,1,4,380000402,0
"22388",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"MT",10,2,4,380000403,0
"22389",0,0,0,0,0,0,0,0,0,1,0,0,2,73,"MT",2,2,4,380000404,0
"22390",0,0,0,0,0,0,0,0,0,1,0,0,2,23,"MT",1,1,1,380000405,0
"22391",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"MT",1,1,1,380000406,0
"22392",0,0,0,0,0,0,0,0,0,1,0,0,2,75,"MT",1,1,1,380000407,0
"22393",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"MT",NA,1,16,380000408,0
"22394",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"MT",5,1,17,380000409,0
"22395",0,0,0,0,0,0,0,0,0,1,0,0,1,15,"MT",NA,1,2,380000413,0
"22396",0,0,1,1,0,0,0,0,1,0,0,0,1,40,"MT",NA,1,13,380000414,3
"22397",1,0,0,0,0,0,1,0,0,0,0,0,2,55,"MT",NA,1,1,380000415,2
"22398",0,0,0,0,0,0,0,0,0,1,0,0,1,20,"MT",5,1,2,380000416,0
"22399",1,0,1,1,0,0,0,0,0,0,0,0,2,67,"MT",NA,1,1,380000419,3
"22400",1,0,0,0,0,1,1,0,0,0,0,0,1,62,"MT",NA,1,4,380000421,3
"22401",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"MT",1,1,13,380000422,0
"22402",0,0,0,0,0,0,0,0,0,1,0,0,1,48,"MT",1,1,12,380000426,0
"22403",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"MT",NA,1,1,380000434,0
"22404",0,0,0,0,0,0,0,0,0,1,0,0,1,41,"MT",5,1,11,380000438,0
"22405",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"MT",4,1,1,380000439,0
"22406",0,1,0,0,0,1,0,0,0,0,0,0,1,77,"MT",8,1,4,380000441,2
"22407",0,0,0,0,0,0,0,0,0,1,0,0,2,18,"MT",NA,1,2,380000449,0
"22408",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"MT",NA,1,10,380000453,0
"22409",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"MT",NA,1,15,380000454,0
"22410",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"MT",5,1,4,380000456,0
"22411",0,0,0,0,0,0,0,0,0,1,0,0,1,47,"MT",NA,1,17,380000457,0
"22412",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"MT",10,1,10,380000458,0
"22413",1,1,1,1,0,1,1,0,0,0,0,0,2,42,"MT",NA,1,13,380000461,6
"22414",1,1,1,1,1,1,1,0,0,0,0,0,2,70,"MT",NA,1,1,380000464,7
"22415",1,1,1,1,1,1,1,0,0,0,0,0,1,41,"MT",5,1,8,380000467,7
"22416",0,0,0,0,0,0,0,0,0,1,0,0,2,18,"MT",5,1,3,380000479,0
"22417",0,0,0,0,0,0,0,0,0,1,0,0,2,47,"MT",5,1,1,380000485,0
"22418",0,0,0,0,0,0,1,1,0,0,0,0,1,29,"MT",4,1,12,380000487,2
"22419",0,0,0,0,0,0,0,0,0,1,0,0,1,22,"MT",5,1,12,380000493,0
"22420",1,1,1,1,0,0,1,0,0,0,0,0,1,52,"MT",5,2,17,380000511,5
"22421",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"MT",5,2,12,380000519,0
"22422",1,1,1,0,1,0,1,0,0,0,0,0,2,55,"MT",8,2,10,380000536,5
"22423",0,0,0,0,0,0,1,0,0,0,0,0,2,33,"MT",5,2,10,380000537,1
"22424",0,0,0,0,0,0,0,0,0,1,0,0,1,20,"MT",5,2,15,380000539,0
"22425",0,0,0,0,0,0,0,0,1,0,0,0,2,70,"MT",9,1,4,380000544,1
"22426",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"MT",5,2,1,380000545,0
"22427",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"MT",6,2,3,380000546,0
"22428",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"MT",8,3,17,380000547,0
"22429",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"MT",3,3,4,380000551,0
"22430",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"MT",4,1,12,380000552,0
"22431",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"MT",5,2,4,380000559,0
"22432",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"MT",7,1,12,380000560,0
"22433",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"MT",5,1,4,380000563,0
"22434",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"MT",5,1,1,380000567,0
"22435",0,0,0,0,0,0,0,0,0,1,0,0,2,23,"MT",5,1,12,380000570,0
"22436",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"MT",10,1,4,380000571,0
"22437",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"MT",5,NA,13,380000572,0
"22438",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"MT",5,2,10,380000573,0
"22439",0,0,1,0,0,0,0,0,0,0,0,0,1,79,"MT",2,3,4,380000575,1
"22440",0,0,0,1,0,0,0,0,0,0,0,0,2,25,"MT",5,3,15,380000576,1
"22441",0,1,0,0,0,1,0,0,0,0,0,0,2,58,"MT",5,2,16,380000577,2
"22442",0,0,0,0,0,1,0,0,0,0,0,0,2,84,"MT",6,2,4,380000578,1
"22443",1,1,0,0,0,0,0,0,0,0,0,0,2,59,"MT",NA,1,1,380000581,2
"22444",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"MT",4,1,4,380000584,0
"22445",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"MT",NA,1,12,380000585,0
"22446",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"MT",8,1,4,380000586,0
"22447",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"MT",NA,1,12,380000587,0
"22448",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"MT",7,1,13,380000588,0
"22449",0,0,0,0,0,0,0,0,0,1,0,0,2,42,"MT",5,1,10,380000589,0
"22450",0,0,0,0,0,0,0,0,0,1,0,0,2,79,"MT",6,2,4,380000590,0
"22451",0,0,0,0,0,0,0,0,0,1,0,0,2,59,"MT",4,2,1,380000596,0
"22452",0,0,0,0,0,0,0,0,0,1,0,0,1,32,"MT",4,2,14,380000604,0
"22453",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"MT",5,2,18,380000606,0
"22454",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"MT",5,1,14,380000607,0
"22455",1,1,0,0,0,0,0,0,0,0,0,0,2,54,"MT",NA,1,1,380000610,2
"22456",0,0,0,0,0,0,0,0,0,0,0,1,2,16,"MT",NA,1,2,380000612,0
"22457",0,0,0,0,0,0,0,0,0,1,0,0,2,76,"MT",9,1,4,380000615,0
"22458",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"MT",NA,1,1,380000616,0
"22459",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"MT",NA,1,12,380000618,0
"22460",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"MT",NA,1,1,380000620,0
"22461",0,0,0,0,0,0,0,0,0,1,0,0,2,24,"MT",1,1,12,380000623,0
"22462",0,0,0,0,0,0,0,0,0,1,0,0,2,56,"MT",5,1,15,380000625,0
"22463",0,0,0,0,0,0,0,0,0,1,0,0,1,39,"MT",5,1,14,380000626,0
"22464",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"MT",1,1,4,380000635,0
"22465",1,1,1,0,1,0,1,1,0,0,0,0,1,75,"MT",2,1,4,380000637,6
"22466",1,1,0,1,1,0,0,0,0,0,0,0,2,71,"MT",3,1,1,380000638,4
"22467",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"MT",NA,2,15,380000642,0
"22468",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"MT",6,1,12,380000649,0
"22469",0,0,0,1,0,0,0,0,0,0,0,0,1,41,"MT",3,1,12,380000653,1
"22470",1,0,0,0,0,0,0,0,0,0,0,0,1,57,"MT",NA,1,16,380000655,1
"22471",0,0,0,0,0,0,0,0,0,1,0,0,1,24,"MT",10,1,12,380000656,0
"22472",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"MT",1,1,4,380000657,0
"22473",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"MT",NA,1,1,380000658,0
"22474",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"MT",5,1,3,380000665,0
"22475",0,0,0,0,0,0,0,0,0,1,0,0,1,33,"MT",5,1,11,380000669,0
"22476",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"MT",5,1,12,380000670,0
"22477",0,0,0,0,0,0,1,0,0,0,0,0,1,70,"MT",5,1,4,380000671,1
"22478",1,0,0,0,0,0,1,0,0,0,0,0,2,66,"MT",5,1,1,380000683,2
"22479",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"MT",NA,1,1,380000684,0
"22480",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"MT",5,2,9,380000685,0
"22481",0,0,0,0,0,0,0,0,0,1,0,0,2,55,"MT",NA,1,1,380000686,0
"22482",0,0,0,0,0,0,0,0,0,1,0,0,1,51,"MT",NA,2,14,380000688,0
"22483",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"MT",5,1,15,380000690,0
"22484",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"MT",NA,1,1,380000694,0
"22485",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"MT",1,1,4,380000697,0
"22486",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"MT",1,1,10,380000702,0
"22487",0,0,0,0,0,0,0,0,0,1,0,0,1,73,"MT",1,1,4,380000703,0
"22488",0,0,0,0,0,0,0,0,0,1,0,0,2,38,"MT",5,2,13,380000704,0
"22489",0,0,0,0,0,0,0,0,0,1,0,0,1,35,"MT",NA,2,13,380000705,0
"22490",1,0,1,0,0,0,1,0,0,0,0,0,2,43,"MT",7,3,12,380000711,3
"22491",1,1,0,0,0,0,0,0,0,0,0,0,2,40,"MT",6,1,1,380000712,2
"22492",0,1,0,0,0,1,0,0,0,0,0,0,2,62,"MT",NA,1,1,380000713,2
"22493",1,0,0,0,0,0,1,0,0,0,0,0,1,63,"MT",2,1,4,380000719,2
"22494",1,0,0,0,0,0,0,0,0,0,0,0,2,36,"MT",NA,1,1,380000721,1
"22495",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"MT",3,2,1,380000722,0
"22496",0,0,0,0,0,0,0,0,0,1,0,0,2,70,"MT",1,1,1,380000723,0
"22497",0,0,0,0,0,0,0,0,0,1,0,0,1,59,"MT",6,1,11,380000729,0
"22498",1,1,1,0,0,0,0,0,0,0,0,0,2,19,"MT",5,1,12,380000730,3
"22499",0,0,0,0,0,0,0,0,0,1,0,0,1,32,"MT",NA,1,13,380000745,0
"22500",0,0,0,0,0,0,0,0,0,1,0,0,2,82,"MT",NA,1,1,380000747,0
"22501",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"MT",NA,2,1,380000750,0
"22502",0,0,0,0,0,0,0,0,0,1,0,0,1,39,"MT",5,1,13,380000756,0
"22503",0,0,0,0,0,0,0,0,0,1,0,0,2,84,"MT",4,3,4,380000757,0
