"","uniqid","at_sexviol","gender","age","politics","urban","occupation","region"
"579",16190620,0,2,81,6,3,4,"Western"
"580",16179778,0,2,38,3,3,12,"Western"
"581",16181707,7,1,48,6,2,17,"Western"
"582",16178827,0,2,61,5,1,4,"Western"
"583",16177640,NA,1,85,5,1,4,"Western"
"584",16187887,0,1,61,5,1,4,"Western"
"585",16178536,0,2,21,3,2,2,"Western"
"586",16179078,2,2,22,4,3,3,"Western"
"587",16192349,1,2,45,6,2,17,"Western"
"588",16182342,0,2,60,5,1,4,"Western"
"589",16182598,1,2,63,5,1,18,"Western"
"590",16192834,6,2,25,7,2,18,"Western"
"591",16180358,0,1,43,5,1,12,"Western"
"592",16192463,0,2,40,5,1,4,"Western"
"593",16177328,0,2,31,7,2,13,"Western"
"594",16179857,0,1,39,8,1,13,"Western"
"595",16179541,3,2,60,NA,3,4,"Western"
"596",16187970,0,2,23,6,1,2,"Western"
"597",16190278,0,2,60,1,2,13,"Western"
"598",16180361,0,2,37,6,1,12,"Western"
"599",16182909,0,2,72,7,2,4,"Western"
"600",16185266,1,1,60,5,2,4,"Western"
"601",16194007,0,2,81,7,1,4,"Western"
"602",16187968,0,1,67,5,1,4,"Western"
"603",16185265,0,1,20,6,2,2,"Western"
"604",16185285,5,2,63,NA,2,4,"Western"
"605",16185264,9,1,28,6,2,2,"Western"
"606",16181722,0,2,39,NA,2,4,"Western"
"607",16181739,0,2,33,5,1,12,"Western"
"608",16181744,0,1,48,4,1,13,"Western"
"609",16181742,0,1,46,6,2,13,"Western"
"610",16181360,3,2,28,4,3,8,"Western"
"611",16184819,0,2,56,NA,1,18,"Western"
"612",16178523,1,1,21,3,2,14,"Western"
"613",16184385,2,2,53,4,2,13,"Western"
"614",16191206,0,1,80,5,2,4,"Western"
"615",16179087,2,1,25,4,3,17,"Western"
"616",16181229,1,1,30,5,3,15,"Western"
"617",16180988,0,2,66,5,1,4,"Western"
"618",16179521,3,2,58,1,3,18,"Western"
"619",16179058,2,1,50,6,3,17,"Western"
"620",16190266,4,1,72,1,2,4,"Western"
"621",16178524,0,2,67,3,2,4,"Western"
"622",16180375,0,1,56,5,1,3,"Western"
"623",16190694,0,2,74,5,1,18,"Western"
"624",16183840,0,1,63,5,1,4,"Western"
"625",16178582,2,2,30,1,2,13,"Western"
"626",16180373,0,1,27,8,1,15,"Western"
"627",16179040,5,2,24,5,3,3,"Western"
"628",16192790,6,2,75,4,1,4,"Western"
"629",16180177,0,2,58,5,1,4,"Western"
"630",16184811,0,1,72,4,1,4,"Western"
"631",16192977,0,1,60,6,1,4,"Western"
"632",16181223,0,2,23,7,3,2,"Western"
"633",16192530,0,2,46,3,3,11,"Western"
"634",16183727,0,2,73,5,3,4,"Western"
"635",16178578,0,1,39,1,1,13,"Western"
"636",16191686,1,2,38,1,3,13,"Western"
"637",16179043,1,2,31,4,3,15,"Western"
"638",16185642,2,1,56,8,1,8,"Western"
"639",16187866,0,2,80,NA,2,4,"Western"
"640",16190393,0,1,22,5,1,2,"Western"
"641",16181389,0,1,49,3,3,15,"Western"
"642",16184828,9,1,59,5,1,15,"Western"
"643",16190259,0,2,52,6,1,13,"Western"
"644",16178661,3,2,50,6,1,4,"Western"
"645",16187538,0,2,48,5,1,13,"Western"
"646",16191167,0,1,59,3,1,11,"Western"
"647",16179046,1,2,69,6,3,4,"Western"
"648",16190697,0,2,42,NA,1,15,"Western"
"649",16185638,0,1,40,2,1,14,"Western"
"650",16177444,0,1,61,5,1,4,"Western"
"651",16192583,0,1,46,5,1,12,"Western"
"652",16177507,2,2,52,8,2,15,"Western"
"653",16184672,1,1,66,4,1,4,"Western"
"654",16179554,2,2,50,NA,3,13,"Western"
"655",16192925,1,1,61,6,1,5,"Western"
"656",16184049,1,2,42,NA,2,4,"Western"
"657",16178683,1,1,72,5,1,4,"Western"
"658",16179980,0,2,75,6,2,4,"Western"
"659",16185635,3,1,19,7,1,2,"Western"
"660",16179229,0,1,67,5,1,4,"Western"
"661",16184896,0,1,67,8,1,4,"Western"
"662",16177446,2,2,41,NA,1,4,"Western"
"663",16191476,0,1,25,1,2,3,"Western"
"664",16190021,4,1,50,7,2,3,"Western"
"665",16179996,0,2,58,7,2,13,"Western"
"666",16185633,0,1,66,NA,1,4,"Western"
"667",16179652,0,1,82,7,2,4,"Western"
"668",16184673,0,2,36,7,2,11,"Western"
"669",16184899,2,1,58,NA,1,4,"Western"
"670",16179227,0,1,57,5,1,11,"Western"
"671",16181393,1,1,57,6,3,8,"Western"
"672",16190485,1,2,19,5,2,2,"Western"
"673",16192754,0,1,22,NA,1,2,"Western"
"674",16179221,0,2,51,NA,1,12,"Western"
"675",16190742,0,1,66,6,1,4,"Western"
"676",16187865,0,2,52,2,1,18,"Western"
"677",16179654,3,1,68,7,2,4,"Western"
"678",16192087,0,2,76,10,2,4,"Western"
"679",16179915,0,1,71,5,2,4,"Western"
"680",16187826,2,2,55,NA,1,13,"Western"
"681",16182613,0,2,51,5,2,12,"Western"
"682",16187523,0,1,41,5,1,11,"Western"
"683",16183826,0,2,48,5,1,7,"Western"
"684",16187505,5,2,51,NA,1,13,"Western"
"685",16191266,0,2,49,1,1,13,"Western"
"686",16184389,0,2,19,5,2,2,"Western"
"687",16187521,0,2,84,6,1,4,"Western"
"688",16185906,0,2,54,6,1,17,"Western"
"689",16184193,1,2,89,8,2,4,"Western"
"690",16187867,0,2,60,NA,1,4,"Western"
"691",16183054,NA,1,90,5,1,4,"Western"
"692",16185905,1,1,63,NA,1,3,"Western"
"693",16177146,4,1,17,5,2,2,"Western"
"694",16177113,0,2,35,7,3,13,"Western"
"695",16179051,1,1,24,4,3,2,"Western"
"696",16184409,1,1,73,8,2,4,"Western"
"697",16180989,0,2,53,4,1,15,"Western"
"698",16191271,1,2,43,5,3,7,"Western"
"699",16185898,0,2,69,NA,2,4,"Western"
"700",16194635,8,2,70,5,1,4,"Western"
"701",16179054,4,2,50,7,3,14,"Western"
"702",16184031,1,1,80,6,2,4,"Western"
"703",16177041,0,2,45,5,3,13,"Western"
"704",16185892,0,2,71,7,2,4,"Western"
"705",16181236,0,1,25,8,3,14,"Western"
"706",16191680,4,2,29,10,2,13,"Western"
"707",16181557,0,2,44,NA,1,15,"Western"
"708",16182513,0,2,35,4,3,15,"Western"
"709",16186739,NA,2,34,4,1,2,"Western"
"710",16179032,2,2,61,3,3,4,"Western"
"711",16177145,1,2,35,7,3,3,"Western"
"712",16182515,0,2,34,7,3,13,"Western"
"713",16181386,0,2,41,8,3,8,"Western"
"714",16184807,3,2,66,4,1,4,"Western"
"715",16179923,0,1,66,5,2,4,"Western"
"716",16192099,2,2,73,10,1,4,"Western"
"717",16179035,4,1,19,4,3,3,"Western"
"718",16182026,0,2,66,4,2,4,"Western"
"719",16177108,0,1,54,6,3,15,"Western"
"720",16192346,0,1,43,3,2,12,"Western"
"721",16181552,3,1,79,4,2,4,"Western"
"722",16185915,1,2,67,NA,1,4,"Western"
"723",16180352,0,1,68,5,1,4,"Western"
"724",16177134,9,2,43,NA,3,13,"Western"
"725",16181410,0,2,22,5,3,8,"Western"
"726",16187786,0,1,33,5,1,13,"Western"
"727",16182784,4,2,62,5,3,3,"Western"
"728",16178995,0,1,47,5,3,13,"Western"
"729",16180984,4,2,61,2,1,17,"Western"
"730",16185919,3,1,35,5,1,3,"Western"
"731",16192417,0,1,43,8,2,14,"Western"
"732",16179033,4,1,45,7,3,8,"Western"
"733",16177102,0,2,34,5,1,13,"Western"
"734",16177487,0,1,61,3,1,3,"Western"
"735",16182029,0,2,66,5,2,4,"Western"
"736",16186298,1,1,24,5,1,7,"Western"
"737",16190265,0,1,62,5,1,4,"Western"
"738",16186746,NA,1,48,NA,1,17,"Western"
"739",16181407,0,2,68,3,3,4,"Western"
"740",16190012,1,1,61,6,1,4,"Western"
"741",16187790,0,1,23,3,1,3,"Western"
"742",16178991,1,1,18,2,2,2,"Western"
"743",16185920,0,1,76,1,1,4,"Western"
"744",16194020,4,1,29,7,1,3,"Western"
"745",16183630,0,2,50,3,3,3,"Western"
"746",16182091,0,1,75,4,1,4,"Western"
"747",16181500,0,1,83,8,1,4,"Western"
"748",16179023,2,1,38,4,3,17,"Western"
"749",16182005,0,2,31,3,2,13,"Western"
"750",16182638,0,2,44,7,1,11,"Western"
"751",16177147,1,2,60,4,3,3,"Western"
"752",16190662,4,1,41,7,1,15,"Western"
"753",16181359,0,2,44,3,3,8,"Western"
"754",16179766,2,1,68,3,3,4,"Western"
"755",16192059,8,2,69,5,1,4,"Western"
"756",16186248,0,1,57,5,1,3,"Western"
"757",16181501,0,2,56,5,1,17,"Western"
"758",16178961,0,1,33,5,3,8,"Western"
"759",16182510,2,2,25,9,1,13,"Western"
"760",16182092,0,2,59,8,1,3,"Western"
"761",16177604,3,2,79,7,1,4,"Western"
"762",16185916,6,1,62,5,1,4,"Western"
"763",16191140,0,1,37,5,1,13,"Western"
"764",16184889,3,1,71,7,1,4,"Western"
"765",16179022,3,1,65,6,3,4,"Western"
"766",16191052,0,1,60,5,1,15,"Western"
"767",16182610,0,1,50,7,1,15,"Western"
"768",16181405,3,1,25,8,3,15,"Western"
"769",16190132,0,1,86,10,1,4,"Western"
"770",16183612,0,2,36,8,3,13,"Western"
"771",16181503,4,2,68,6,1,4,"Western"
"772",16178966,0,2,54,5,3,18,"Western"
"773",16193052,5,1,85,6,2,4,"Western"
"774",16179773,2,2,85,5,3,4,"Western"
"775",16184890,0,1,67,NA,1,4,"Western"
"776",16177447,3,2,65,NA,1,4,"Western"
"777",16179289,0,1,86,5,1,4,"Western"
"778",16190235,1,1,21,10,3,2,"Western"
"779",16190003,0,2,79,6,2,4,"Western"
"780",16179758,0,2,31,8,3,15,"Western"
"781",16191379,1,1,66,10,3,4,"Western"
"782",16182100,0,2,82,5,2,1,"Western"
"783",16177408,NA,2,34,NA,1,3,"Western"
"784",16192863,0,2,52,3,NA,1,"Western"
"785",16182099,0,2,38,5,2,15,"Western"
"786",16177436,NA,2,44,NA,1,15,"Western"
"787",16184185,1,2,51,8,2,13,"Western"
"788",16186843,0,2,60,5,2,4,"Western"
"789",16183833,0,2,30,6,1,13,"Western"
"790",16191037,0,2,60,3,1,12,"Western"
"791",16182341,0,1,65,6,1,4,"Western"
"792",16190082,0,1,24,6,2,10,"Western"
"793",16187830,0,1,55,6,1,13,"Western"
"794",16184836,0,1,21,6,1,2,"Western"
"795",16182109,0,2,58,7,2,17,"Western"
"796",16179901,0,2,49,6,2,15,"Western"
"797",16182142,6,2,68,6,3,4,"Western"
"798",16184886,1,1,59,5,1,12,"Western"
"799",16187508,0,1,75,10,1,4,"Western"
"800",16192255,3,1,49,5,1,17,"Western"
"801",16190354,0,2,53,4,2,15,"Western"
"802",16182130,4,1,16,5,2,2,"Western"
"803",16181390,2,1,59,3,3,15,"Western"
"804",16186479,0,2,38,7,1,4,"Western"
"805",16182135,0,1,60,7,2,3,"Western"
"806",16182156,4,2,32,5,3,17,"Western"
"807",16184806,0,2,43,6,1,13,"Western"
"808",16191053,4,1,56,NA,2,4,"Western"
"809",16186394,5,2,53,4,3,17,"Western"
"810",16184809,3,2,18,NA,1,2,"Western"
"811",16187806,0,1,62,5,1,5,"Western"
"812",16182030,0,1,45,3,2,14,"Western"
"813",16182086,0,1,62,6,1,4,"Western"
"814",16190241,0,1,43,3,3,12,"Western"
"815",16186398,1,2,74,5,3,4,"Western"
"816",16182022,0,2,29,3,2,17,"Western"
"817",16191269,0,2,38,NA,1,14,"Western"
"818",16180979,0,1,70,5,1,4,"Western"
"819",16181709,3,2,57,1,2,17,"Western"
"820",16179997,0,1,73,4,2,4,"Western"
"821",16181339,0,2,33,3,3,3,"Western"
"822",16183890,0,1,25,NA,2,3,"Western"
"823",16190652,4,1,37,5,3,17,"Western"
"824",16187243,2,1,17,NA,1,2,"Western"
"825",16180382,0,1,61,3,1,17,"Western"
"826",16181716,5,2,77,NA,2,4,"Western"
"827",16191985,8,2,18,3,2,2,"Western"
"828",16179297,0,2,59,NA,1,17,"Western"
"829",16179081,3,2,16,5,3,2,"Western"
"830",16188415,2,2,76,6,1,4,"Western"
"831",16180392,0,2,70,6,1,4,"Western"
"832",16177608,0,1,51,3,1,17,"Western"
"833",16193340,0,2,50,6,2,4,"Western"
"834",16179084,3,1,67,6,3,17,"Western"
"835",16192337,6,1,75,10,1,4,"Western"
"836",16186128,3,2,56,4,2,13,"Western"
"837",16177448,1,1,56,5,1,4,"Western"
"838",16185039,0,2,38,3,1,15,"Western"
"839",16192182,0,2,43,5,2,15,"Western"
"840",16184052,0,2,17,NA,2,2,"Western"
"841",16187241,0,2,35,5,1,15,"Western"
"842",16184264,0,2,44,4,2,12,"Western"
"843",16191116,1,2,64,1,2,1,"Western"
"844",16186133,2,1,43,1,2,17,"Western"
"845",16182617,0,1,15,6,1,2,"Western"
"846",16191851,4,2,26,8,3,13,"Western"
"847",16177452,2,1,55,NA,1,3,"Western"
"848",16184315,0,2,81,NA,2,4,"Western"
"849",16186255,1,2,63,5,1,4,"Western"
"850",16184313,0,1,27,4,2,3,"Western"
"851",16186727,NA,2,28,NA,2,14,"Western"
"852",16177441,6,1,31,7,2,8,"Western"
"853",16185007,0,1,79,5,1,4,"Western"
"854",16185008,0,2,49,5,1,15,"Western"
"855",16181350,0,1,43,8,3,8,"Western"
"856",16186257,1,2,54,5,1,17,"Western"
"857",16181369,0,1,48,3,3,14,"Western"
"858",16179935,0,1,61,6,2,13,"Western"
"859",16180397,0,2,33,7,1,15,"Western"
"860",16190748,0,2,66,8,1,1,"Western"
"861",16186476,0,1,36,7,1,8,"Western"
"862",16181348,1,2,21,4,3,15,"Western"
"863",16179985,0,2,43,5,2,1,"Western"
"864",16186478,0,2,38,4,1,15,"Western"
"865",16186285,7,2,48,5,1,17,"Western"
"866",16181356,0,1,57,8,3,8,"Western"
"867",16180123,0,2,29,NA,2,15,"Western"
"868",16177433,NA,2,42,3,1,3,"Western"
"869",16190713,0,2,50,NA,1,1,"Western"
"870",16184276,0,2,19,4,2,17,"Western"
"871",16190184,0,2,80,5,1,4,"Western"
"872",16181502,0,1,62,10,1,4,"Western"
"873",16186734,NA,2,30,NA,1,3,"Western"
"874",16178485,1,2,24,2,2,14,"Western"
"875",16178558,0,2,40,3,2,13,"Western"
"876",16190263,2,1,78,7,2,4,"Western"
"877",16184316,0,1,26,6,2,2,"Western"
"878",16178488,1,1,32,1,1,17,"Western"
"879",16178527,0,2,23,7,2,2,"Western"
"880",16178490,1,2,65,5,2,4,"Western"
"881",16184405,0,2,72,5,2,4,"Western"
"882",16192385,1,2,49,9,2,17,"Western"
"883",16177900,1,1,30,1,2,3,"Western"
"884",16178891,0,1,82,10,1,4,"Western"
"885",16184387,2,2,84,7,2,4,"Western"
"886",16185267,2,1,30,NA,1,4,"Western"
"887",16177899,1,1,29,1,2,12,"Western"
"888",16184396,2,1,84,8,2,4,"Western"
"889",16185268,2,1,57,NA,1,1,"Western"
"890",16184194,0,1,64,6,2,4,"Western"
"891",16192277,0,1,59,4,1,15,"Western"
"892",16177365,0,2,51,3,1,12,"Western"
"893",16177898,1,1,40,3,2,8,"Western"
"894",16186755,NA,2,33,NA,2,14,"Western"
"895",16184407,1,1,59,5,2,17,"Western"
"896",16177897,1,2,31,1,1,13,"Western"
"897",16188058,0,1,40,2,2,3,"Western"
"898",16180393,0,1,74,5,1,1,"Western"
"899",16184195,2,2,57,8,2,9,"Western"
"900",16184404,2,1,64,8,2,4,"Western"
"901",16184795,0,2,76,6,2,4,"Western"
"902",16185269,3,1,59,NA,1,3,"Western"
"903",16184772,0,2,63,NA,2,1,"Western"
"904",16186204,0,1,59,5,1,4,"Western"
"905",16186216,0,1,54,4,1,13,"Western"
"906",16186234,0,1,61,5,1,14,"Western"
"907",16186240,0,1,36,6,1,17,"Western"
"908",16191035,1,2,84,8,1,4,"Western"
"909",16180495,1,1,61,1,1,4,"Western"
"910",16179088,2,2,33,3,3,1,"Western"
"911",16186219,1,1,68,5,1,4,"Western"
"912",16188044,0,1,27,5,2,14,"Western"
"913",16180494,5,2,18,1,2,3,"Western"
"914",16182514,0,1,26,2,2,15,"Western"
"915",16179095,0,2,22,6,3,2,"Western"
"916",16186236,0,1,48,6,1,14,"Western"
"917",16179930,0,1,77,7,2,4,"Western"
"918",16186228,2,2,51,5,1,13,"Western"
"919",16188046,0,1,22,2,2,2,"Western"
"920",16187953,0,2,58,5,1,4,"Western"
"921",16184186,2,2,67,8,2,4,"Western"
"922",16179057,4,2,40,4,3,15,"Western"
"923",16180492,2,1,63,3,1,4,"Western"
"924",16179343,0,2,42,NA,1,15,"Western"
"925",16188048,3,2,67,4,2,15,"Western"
"926",16177611,0,2,58,4,1,13,"Western"
"927",16181732,0,1,66,6,1,4,"Western"
"928",16184200,2,2,64,8,2,4,"Western"
"929",16191339,0,1,43,7,1,15,"Western"
"930",16190992,0,1,18,10,1,2,"Western"
"931",16185040,0,1,52,2,1,8,"Western"
"932",16187981,0,1,71,6,1,4,"Western"
"933",16180106,0,1,74,NA,2,4,"Western"
"934",16178562,0,2,76,8,2,4,"Western"
"935",16181734,0,1,18,6,1,2,"Western"
"936",16179029,3,2,69,5,3,4,"Western"
"937",16179350,0,2,78,5,1,4,"Western"
"938",16177621,0,2,45,2,1,15,"Western"
"939",16178501,1,2,55,3,2,3,"Western"
"940",16185640,0,1,50,4,1,15,"Western"
"941",16187979,0,2,81,7,1,4,"Western"
"942",16181728,0,1,71,4,1,4,"Western"
"943",16177449,2,2,16,NA,2,2,"Western"
"944",16193081,0,1,55,3,2,15,"Western"
"945",16179354,0,1,54,5,1,12,"Western"
"946",16185035,3,2,46,4,1,15,"Western"
"947",16184386,0,1,48,8,2,17,"Western"
"948",16191489,0,1,20,6,1,2,"Western"
"949",16178500,1,1,19,1,2,2,"Western"
"950",16181746,0,1,39,7,1,12,"Western"
"951",16180493,4,2,29,3,1,12,"Western"
"952",16190378,0,1,46,6,1,13,"Western"
"953",16179025,3,1,45,5,3,3,"Western"
"954",16185634,0,1,72,4,1,4,"Western"
"955",16179351,0,1,27,7,1,3,"Western"
"956",16178780,0,2,57,5,1,15,"Western"
"957",16184305,0,2,56,5,2,17,"Western"
"958",16190191,0,1,48,5,1,3,"Western"
"959",16184057,0,2,61,5,2,3,"Western"
"960",16177450,0,1,74,7,1,4,"Western"
"961",16186220,0,1,70,6,1,4,"Western"
"962",16178493,1,1,24,2,1,17,"Western"
"963",16180116,0,2,90,NA,2,4,"Western"
"964",16180491,3,2,56,1,1,1,"Western"
"965",16193765,0,1,45,6,1,8,"Western"
"966",16185630,0,1,23,3,1,3,"Western"
"967",16178773,0,1,62,5,1,4,"Western"
"968",16178495,1,1,26,1,2,3,"Western"
"969",16184274,0,2,50,4,2,14,"Western"
"970",16178900,0,1,70,4,1,4,"Western"
"971",16191746,3,2,61,4,1,3,"Western"
"972",16182122,0,1,56,7,2,12,"Western"
"973",16177457,0,1,53,2,1,4,"Western"
"974",16178494,1,2,44,3,2,3,"Western"
"975",16178118,0,2,84,NA,1,4,"Western"
"976",16184283,0,2,21,4,2,2,"Western"
"977",16178824,0,1,40,6,1,12,"Western"
"978",16193935,6,2,52,1,1,4,"Western"
"979",16182123,0,2,48,6,2,17,"Western"
"980",16178108,0,2,30,7,1,13,"Western"
"981",16178498,1,2,27,1,2,17,"Western"
"982",16178904,0,1,37,4,1,8,"Western"
"983",16178550,0,1,30,7,2,12,"Western"
"984",16186759,NA,1,20,NA,2,2,"Western"
"985",16178496,1,2,60,4,2,4,"Western"
"986",16178497,1,2,37,1,2,15,"Western"
"987",16188051,0,1,20,4,2,2,"Western"
"988",16178499,1,1,28,1,2,13,"Western"
"989",16194100,0,1,80,10,1,4,"Western"
"990",16190361,9,1,55,5,1,3,"Western"
"991",16190513,4,2,72,9,1,4,"Western"
"992",16193001,4,2,33,5,1,12,"Western"
"993",16190804,6,1,54,8,1,13,"Western"
"994",16190383,5,2,64,3,1,3,"Western"
"995",16190865,1,2,80,NA,1,4,"Western"
"996",16190647,2,1,46,2,2,17,"Western"
"997",16190051,3,1,16,8,2,3,"Western"
"998",16191095,3,2,74,NA,3,4,"Western"
"999",16194147,0,1,69,5,3,4,"Western"
"1000",16191848,0,2,34,5,3,3,"Western"
"1001",16190590,1,2,73,4,3,4,"Western"
"1002",16193301,0,2,72,NA,2,4,"Western"
"1003",16194208,0,1,65,6,1,4,"Western"
"1004",16190875,1,2,59,5,3,13,"Western"
"1005",16191126,3,1,72,4,3,4,"Western"
"1006",16190869,3,2,34,6,1,13,"Western"
"1007",16194969,0,2,30,1,2,12,"Western"
"1008",16194043,7,2,65,2,1,4,"Western"
"1009",16192134,0,1,72,4,1,4,"Western"
"1010",16193056,0,1,47,5,3,4,"Western"
"1011",16192107,9,1,68,1,1,4,"Western"
"1012",16191651,0,1,51,6,2,12,"Western"
"1013",16191922,0,1,72,5,2,4,"Western"
"1014",16192017,0,1,21,5,2,2,"Western"
"1015",16191016,4,2,41,6,2,17,"Western"
"1016",16194195,9,2,84,5,2,4,"Western"
"1017",16191012,0,1,30,9,2,12,"Western"
"1018",16194224,0,1,33,3,1,15,"Western"
"1019",16190661,0,2,29,5,2,17,"Western"
"1020",16194001,0,2,35,6,1,13,"Western"
"1021",16192889,3,1,60,5,1,16,"Western"
"1022",16192747,0,1,72,4,2,4,"Western"
"1023",16191624,0,2,52,5,1,13,"Western"
"1024",16190864,2,2,57,NA,2,18,"Western"
"1025",16192097,1,2,59,6,2,4,"Western"
"1026",16193893,0,2,23,5,1,13,"Western"
"1027",16191831,3,1,15,5,3,2,"Western"
"1028",16193507,0,2,28,4,2,18,"Western"
"1029",16193365,0,1,58,8,1,3,"Western"
"1030",20000005,0,2,69,6,3,7,"Northern"
"1031",20000018,0,2,48,5,3,12,"Northern"
"1032",20000020,0,2,56,4,3,11,"Northern"
"1033",20000026,4,1,51,4,3,8,"Northern"
"1034",20000032,0,2,23,7,3,2,"Northern"
"1035",20000040,0,1,44,8,3,8,"Northern"
"1036",20000042,0,2,72,5,3,4,"Northern"
"1037",20000053,NA,1,73,1,3,4,"Northern"
"1038",20000059,0,2,22,8,3,2,"Northern"
"1039",20000080,0,2,63,9,3,7,"Northern"
"1040",20000087,0,1,41,6,3,13,"Northern"
"1041",20000092,0,1,23,5,3,2,"Northern"
"1042",20000095,0,1,26,5,3,2,"Northern"
"1043",20000097,0,2,30,2,3,12,"Northern"
"1044",20000099,1,1,25,4,3,12,"Northern"
"1045",20000100,0,1,42,3,3,12,"Northern"
"1046",20000107,0,1,34,5,3,13,"Northern"
"1047",20000118,3,1,48,7,3,12,"Northern"
"1048",20000133,0,1,52,9,3,13,"Northern"
"1049",20000134,0,2,71,10,3,4,"Northern"
"1050",20000138,0,1,27,4,3,2,"Northern"
"1051",20000142,0,2,44,6,3,15,"Northern"
"1052",20000144,0,1,23,5,3,2,"Northern"
"1053",20000166,1,2,63,4,3,12,"Northern"
"1054",20000167,0,1,68,3,3,12,"Northern"
"1055",20000168,0,1,49,5,3,10,"Northern"
"1056",20000179,4,2,84,5,3,4,"Northern"
"1057",20000194,0,1,88,7,3,4,"Northern"
"1058",20000239,1,1,79,9,3,4,"Northern"
"1059",20000251,0,1,20,5,3,18,"Northern"
"1060",20000303,0,2,64,2,2,1,"Northern"
"1061",20000327,0,2,56,8,3,13,"Northern"
"1062",20000331,0,1,47,4,3,7,"Northern"
"1063",20000337,0,2,28,6,3,12,"Northern"
"1064",20000350,0,1,45,6,3,15,"Northern"
"1065",20000364,2,1,20,NA,3,2,"Northern"
"1066",20000367,1,1,19,10,3,2,"Northern"
"1067",20000375,0,1,32,3,2,2,"Northern"
"1068",20000378,0,2,43,5,3,13,"Northern"
"1069",20000381,0,1,58,5,3,8,"Northern"
"1070",20000384,2,2,62,4,3,11,"Northern"
"1071",20000399,0,1,17,1,3,2,"Northern"
"1072",20000420,0,1,70,8,3,4,"Northern"
"1073",20000452,0,2,44,3,3,13,"Northern"
"1074",20000453,0,2,44,3,3,12,"Northern"
"1075",20000463,0,1,71,1,2,12,"Northern"
"1076",20000464,0,1,38,2,3,17,"Northern"
"1077",20000477,4,1,46,5,3,15,"Northern"
"1078",20000500,0,2,78,6,3,4,"Northern"
"1079",20000523,0,1,42,10,2,12,"Northern"
"1080",20000524,0,1,81,10,2,4,"Northern"
"1081",20000535,0,2,51,6,2,13,"Northern"
"1082",20000540,0,1,78,9,3,4,"Northern"
"1083",20000543,0,1,53,8,2,12,"Northern"
"1084",20000548,0,1,70,8,2,4,"Northern"
"1085",20000550,0,2,38,6,2,15,"Northern"
"1086",20000554,0,1,40,4,2,13,"Northern"
"1087",20000559,0,1,63,3,2,13,"Northern"
"1088",20000561,0,2,58,6,2,15,"Northern"
"1089",20000563,0,1,42,7,2,13,"Northern"
"1090",20000566,0,2,57,7,2,13,"Northern"
"1091",20000570,0,1,42,8,2,13,"Northern"
"1092",20000572,3,1,21,5,3,2,"Northern"
"1093",20000574,0,2,64,4,2,12,"Northern"
"1094",20000577,0,1,79,8,2,7,"Northern"
"1095",20000578,0,1,31,10,2,13,"Northern"
"1096",20000583,0,2,44,6,2,13,"Northern"
"1097",20000589,0,1,49,7,2,16,"Northern"
"1098",20000595,0,1,61,2,3,4,"Northern"
"1099",20000598,0,2,40,7,2,3,"Northern"
"1100",20000599,0,1,53,10,3,10,"Northern"
"1101",20000601,0,1,60,7,2,14,"Northern"
"1102",20000605,0,1,52,7,2,8,"Northern"
"1103",20000608,0,2,38,5,2,13,"Northern"
"1104",20000616,1,2,35,4,2,3,"Northern"
"1105",20000624,0,1,48,5,2,12,"Northern"
"1106",20000625,0,1,34,8,2,12,"Northern"
"1107",20000626,1,1,72,8,2,4,"Northern"
"1108",20000628,1,1,41,7,2,12,"Northern"
"1109",20000630,0,2,79,8,2,4,"Northern"
"1110",20000632,0,1,41,6,2,13,"Northern"
"1111",20000633,0,1,70,5,2,4,"Northern"
"1112",20000639,0,1,46,5,2,12,"Northern"
"1113",20000640,0,1,70,5,2,4,"Northern"
"1114",20000647,0,2,46,5,2,13,"Northern"
"1115",20000649,0,1,79,8,2,4,"Northern"
"1116",20000653,0,1,28,8,2,13,"Northern"
"1117",20000655,0,2,64,3,2,4,"Northern"
"1118",20000660,0,2,65,3,2,11,"Northern"
"1119",20000742,0,1,61,3,2,4,"Northern"
"1120",20000745,0,2,49,4,2,13,"Northern"
"1121",20000756,0,1,73,1,2,4,"Northern"
"1122",20000767,0,2,62,3,2,4,"Northern"
"1123",20000774,0,2,61,3,2,15,"Northern"
"1124",20000785,1,2,33,3,2,13,"Northern"
"1125",20000787,0,2,65,8,3,4,"Northern"
"1126",20000791,2,2,66,5,2,13,"Northern"
"1127",20000795,0,2,50,6,2,13,"Northern"
"1128",20000800,NA,2,67,NA,2,4,"Northern"
"1129",20000803,0,2,66,3,2,4,"Northern"
"1130",20000804,NA,1,44,9,3,12,"Northern"
"1131",20000806,0,2,35,8,2,12,"Northern"
"1132",20000808,0,1,40,7,3,12,"Northern"
"1133",20000809,1,2,94,NA,3,4,"Northern"
"1134",20000813,0,2,35,4,3,12,"Northern"
"1135",20000814,0,1,70,8,3,4,"Northern"
"1136",20000830,0,1,69,5,3,4,"Northern"
"1137",20000839,0,2,29,10,2,1,"Northern"
"1138",20000842,0,2,35,6,2,2,"Northern"
"1139",20000845,0,1,50,6,2,3,"Northern"
"1140",20000847,0,2,52,2,2,12,"Northern"
"1141",20000856,0,1,50,6,2,10,"Northern"
"1142",20000873,0,2,63,10,2,4,"Northern"
"1143",20000874,0,1,72,8,2,4,"Northern"
"1144",20000877,2,1,73,8,2,4,"Northern"
"1145",20000878,9,1,71,3,2,4,"Northern"
